date,time,ticker,name,platform,login,followers,live_viewers,total_views,hours_live_since_jul15,clips_since_jul15,clip_views_since_jul15
2026-07-14,17:55,NAIJA,"Queen Naija",youtube,@QueenNaija,5200000,,1572692811,,,
2026-07-14,17:55,CNYC,"Clarence NYC",youtube,@ClarenceNYC,0,,0,,,
2026-07-14,17:55,KANEL,"Kanel Joseph",youtube,@KanelJoseph,3540000,,282554831,,,
2026-07-14,17:55,JAIDA,"Jaidabunni",youtube,@jaidabunni,143000,,3165045,,,
2026-07-14,17:55,SMOKE,"Smokecertified",youtube,@smokecertified,37,,329,,,
2026-07-14,17:55,RIZPYT,"Rizpy (YouTube)",youtube,@RizpyYT,26300,,2637901,,,
2026-07-14,19:14,STABLE,"Stable Ronaldo",twitch,stableronaldo,4785097,,,0,0,0
2026-07-14,19:14,PLAQUE,"PlaqueBoyMax",twitch,plaqueboymax,2466904,,,0,0,0
2026-07-14,19:14,WEEN,"JasonTheWeen",twitch,jasontheween,2371417,,,0,0,0
2026-07-14,19:14,SKETCH,"Sketch",twitch,thesketchreal,1695670,,,0,0,0
2026-07-14,19:14,LACY,"Lacy",twitch,lacy,2697299,,,0,0,0
2026-07-14,19:14,MARLON,"Marlon",twitch,marlon,2418519,,,0,0,0
2026-07-14,19:14,SILKY,"Silky",twitch,silky,1171519,,,0,0,0
2026-07-14,19:14,DRUM,"OfficeDrummer",twitch,officedrummer,249264,,,0,0,0
2026-07-14,19:14,CGC,"Chris Gone Crazy",twitch,chrisgonecrazy,3,,,0,0,0
2026-07-14,19:14,YUSUF,"Yusuf7n",twitch,yusuf7n,276576,,,0,0,0
2026-07-14,19:14,PINK,"s0pink",twitch,s0pink,8938,,,0,0,0
2026-07-14,19:14,MOOK,"Mookie",twitch,mookie,10994,,,0,0,0
2026-07-14,19:14,AIKOOO,"Aikooofficial",twitch,aikooofficial,7787,,,0,0,0
2026-07-14,19:14,STRAIG,"Straight2ThBank",twitch,straight2thbank,277,,,0,0,0
2026-07-14,19:14,COOLBU,"coolbutterflyyyy",twitch,coolbutterflyyyy,6441,,,0,0,0
2026-07-14,19:14,A2GUAP,"A2guapo",twitch,a2guapo,243909,,,0,0,0
2026-07-14,19:14,AVAZUR,"Avazura",twitch,avazura,34713,,,0,0,0
2026-07-14,19:14,2XCEEE,"2xceeej",twitch,2xceeej,21871,,,0,0,0
2026-07-14,19:14,ANDREW,"Andrewuhrik",twitch,andrewuhrik,13373,,,0,0,0
2026-07-14,19:14,ANGELC,"AngelCrackedU",twitch,angelcrackedu,6646,,,0,0,0
2026-07-14,19:14,AOZAMI,"Aozami",twitch,aozami,23827,,,0,0,0
2026-07-14,19:14,BENJYC,"BenjyChavez_",twitch,benjychavez_,189012,,,0,0,0
2026-07-14,19:14,BLAZIA,"Blazian",twitch,blazian,6102,,,0,0,0
2026-07-14,19:14,BONITA,"Bonita",twitch,bonita,24955,,,0,0,0
2026-07-14,19:14,BRAEDE,"Braeden",twitch,braeden,278888,,,0,0,0
2026-07-14,19:14,GIOVAN,"Giovanna Ramos",twitch,giovannaramos,0,,,0,0,0
2026-07-14,19:14,MADAIC,"Madaichakell",twitch,madaichakell,1646,,,0,0,0
2026-07-14,19:14,MADI2H,"Madi2hottyy",twitch,madi2hottyy,225215,,,0,0,0
2026-07-14,19:14,MALEK0,"Malek_04",twitch,malek_04,45410,,,0,0,0
2026-07-14,19:14,MANDOO,"MandooMillions",twitch,mandoomillions,1944,,,0,0,0
2026-07-14,19:14,MEESTE,"MeesterKeem",twitch,meesterkeem,53145,,,0,0,0
2026-07-14,19:14,MIYA,"Miya",twitch,miya,22541,,,0,0,0
2026-07-14,19:14,MYANIC,"Mya Nicole",twitch,myanicole,2,,,0,0,0
2026-07-14,19:14,NOEMI,"Noemi",twitch,noemi,154033,,,0,0,0
2026-07-14,19:14,NOTBIL,"NotBilzo",twitch,notbilzo,47827,,,0,0,0
2026-07-14,19:14,ONLYLA,"OnlyLarryKing",twitch,onlylarryking,35144,,,0,0,0
2026-07-14,19:14,PAYTON,"Payton Baeton",twitch,paytonbaeton,4,,,0,0,0
2026-07-14,19:14,PUDGIE,"Pudgie16",twitch,pudgie16,2465,,,0,0,0
2026-07-14,19:14,REEMKN,"Reemknocks",twitch,reemknocks,174773,,,0,0,0
2026-07-14,19:14,RIZPY,"RizpyYT",twitch,rizpyyt,14424,,,0,0,0
2026-07-14,19:14,RULAEM,"Rula Empire",twitch,rulaempire,135826,,,0,0,0
2026-07-14,19:14,RUNIK,"Runik",twitch,runik,2,,,0,0,0
2026-07-14,19:14,SARAHF,"Sarah Farrugia",twitch,sarahfarrugia,5910,,,0,0,0
2026-07-14,19:14,SELEOL,"Seleolu",twitch,seleolu,5977,,,0,0,0
2026-07-14,19:14,SHAZDE,"Shaz Delicious",twitch,shazdelicious,39303,,,0,0,0
2026-07-14,19:14,SIERRA,"Sierra Sprague",twitch,sierrasprague,17469,,,0,0,0
2026-07-14,19:14,SUHMMI,"SUHMMIEE",twitch,suhmmiee,9308,,,0,0,0
2026-07-14,19:14,SUKIIM,"Sukiimellow",twitch,sukiimellow,19095,,,0,0,0
2026-07-14,19:14,SUBURB,"Suburbbaby",twitch,suburbbaby,176292,,,0,0,0
2026-07-14,19:14,TAYLOR,"Taylor Jasmine",twitch,taylorjasmine,4,,,0,0,0
2026-07-14,19:14,YSABEL,"Ysabella Grace",twitch,ysabellagrace,18808,,,0,0,0
2026-07-14,19:14,COOLIT,"Coolitshawty",twitch,coolitshawty,4133,,,0,0,0
2026-07-14,19:14,CUTEGU,"CuteGunz",twitch,cutegunz,16446,,,0,0,0
2026-07-14,19:14,DAMIIL,"DamiiLive",twitch,damiilive,44309,,,0,0,0
2026-07-14,19:14,DOPEBO,"Dopeboyoli",twitch,dopeboyoli,1404,,,0,0,0
2026-07-14,19:14,E11YSA,"E11ysa",twitch,e11ysa,134670,,,0,0,0
2026-07-14,19:14,ELINAM,"Elinameng",twitch,elinameng,5207,,,0,0,0
2026-07-14,19:14,EZEE,"Ezee",twitch,ezee,32852,,,0,0,0
2026-07-14,19:14,FLAKO,"Flako",twitch,flako,58271,,,0,0,0
2026-07-14,19:14,FUMIBE,"Fumibean",twitch,fumibean,6022,,,0,0,0
2026-07-14,19:14,FTGIOO,"ftgioo",twitch,ftgioo,49006,,,0,0,0
2026-07-14,19:14,ILIKEH,"ilikehaskell",twitch,ilikehaskell,67840,,,0,0,0
2026-07-14,19:14,SHONYX,"Shonyx",twitch,shonyx,88,,,0,0,0
2026-07-14,19:14,CINNAM,"Cinnamon Roll",twitch,cinnamonroll,3,,,0,0,0
2026-07-14,19:14,THATSD,"thatsdaveontv",twitch,thatsdaveontv,147441,,,0,0,0
2026-07-14,19:14,IWASTO,"iwastori",twitch,iwastori,12817,,,0,0,0
2026-07-14,19:14,JADAMA,"Jadamalaytv",twitch,jadamalaytv,7211,,,0,0,0
2026-07-14,19:14,JAYMOM,"Jaymommy0",twitch,jaymommy0,26055,,,0,0,0
2026-07-14,19:14,JSHOCK,"Jshock9nine",twitch,jshock9nine,38000,,,0,0,0
2026-07-14,19:14,JORDYN,"Jordyn Lucas",twitch,jordynlucas,65760,,,0,0,0
2026-07-14,19:14,JUICYJ,"JuicyJacob",twitch,juicyjacob,10001,,,0,0,0
2026-07-14,19:14,KICOSM,"KiCosmic",twitch,kicosmic,2775,,,0,0,0
2026-07-14,19:14,KIIING,"KiiingJojo",twitch,kiiingjojo,6067,,,0,0,0
2026-07-14,19:14,KING68,"King68TheGreat",twitch,king68thegreat,37502,0,,0,0,0
2026-07-14,19:14,THEMIG,"TheMightyBA",twitch,themightyba,6322,,,0,0,0
2026-07-14,19:14,THEREA,"Therealnialovee",twitch,therealnialovee,36989,,,0,0,0
2026-07-14,19:14,LEII,"Leii",twitch,leii,1,,,0,0,0
2026-07-14,19:14,TIANAM,"Tiana Musarra",twitch,tianamusarra,1,,,0,0,0
2026-07-14,19:14,WABEWR,"Wabewrld",twitch,wabewrld,33699,,,0,0,0
2026-07-14,19:14,WARDRO,"WardrobeWinter",twitch,wardrobewinter,73271,,,0,0,0
2026-07-14,19:14,WRLDKA,"WRLDKailee",twitch,wrldkailee,41301,,,0,0,0
